#20 VOA ICF/MR|VOA20|1000 CHURCH STREET|HUNTSVILLE|35805||34.74334|-86.596032|638.41|NURSING HOME|MADISON||
#40 VOA ICF/MR|VOA40|1557 HIGHWAY 31 NORTHWEST|HARTSELLE|35640||34.460862|-86.948515|722.09|NURSING HOME|MORGAN||
ABBEVILLE FIRE & RESCUE|ABFR|201 BRADLEY ST|ABBEVILLE|36310||31.570942|-85.247838|448.01|EMS|HENRY||
SERA-TECH BIOLOGICALS PLASMA|SBP|1620 3RD AVE N|BIRMINGHAM|35203||33.513753|-86.812242|-1|BLOOD CENTER|JEFFERSON||
SEROLOGICALS SPECIALTY BLGCS|SSB|3103 AIRPORT BLVD|MOBILE|36606||30.676135|-88.118236|-1|BLOOD CENTER|MOBILE||
SHADESCREST HEALTH CARE CENTER|SHCC|331  25TH STREET, WEST|JASPER|35501||33.826995|-87.289206|341.3|NURSING HOME|WALKER||
SHELBY BAPTIST EXTENDED CARE UNIT|SBECU|P. O. BOX 488, 1000 FIRST ST. NORTH|ALABASTER|35007||33.2293|-86.8174|596.15|NURSING HOME|SHELBY||
SHELBY BAPTIST MEDICAL CENTER|SBMC|1000 FIRST STREET  NORTH|ALABASTER|35007||33.254984|-86.813971|451.81|HOSPITAL|SHELBY||6530010
SHELBY RIDGE NURSING HOME|SRNH|881  3RD STREET, NE|ALABASTER|35007||33.25279|-86.809762|691|NURSING HOME|SHELBY||
SHOALS HOSPITAL|SLH|201 W. AVALON AVENUE|MUSCLE SHOALS|35661||34.744989|-87.675622|500.36|HOSPITAL|COLBERT||653090A
SICKLE CELL FOUNDATION OF GREATER MONTGOMERY|SCFGM|3180 US HWY 80 W|MONTGOMERY|36108|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MONTGOMERY||0
SIMMONS AMBULANCE SERVICE INC|SASI|2016 SOUTH  ALABAMA AVE|MONROEVILLE|36460||31.501019|-87.319126|384.55|EMS|MONROE||
SKIPPERVILLE VOLUNTEER RESCUE SQUAD|SCVRS|HWY 105 & CO RD 33|SKIPPERVILLE|36374||41.287609|-73.766159|-32805.11|EMS|DALE||
SKYLINE PRIMARY HEALTH CENTER|NAHS-|21680 AL HWY 69|SCOTTSBORO|35768|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JACKSON||0
SLOCOMB FAMILY HEALTH|SARHA|430 WEST LAWRENCE HARRIS HIGHWAY|SLOCOMB|36075|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|PIKE||0
SOUTH BALDWIN REGIONAL MEDICAL CENTER|SBRMC|1613 NORTH MCKENZIE STREET|FOLEY|36535||30.425291|-87.683211|85.34|HOSPITAL|BALDWIN||6530446
SOUTH HAMPTON NURSING & REHABILITATION CENTER|SHNRC|213 WILSON MANN ROAD|OWENS CROSS RDS|35763||34.587629|-86.45443|587.42|NURSING HOME|MADISON||
SOUTH HAVEN HEALTH AND REHABILITATION CENTER|SHHRC|1300 EAST SOUTH BOULEVARD|MONTGOMERY|36116||32.326418|-86.28745|209.15|NURSING HOME|MONTGOMERY||
SOUTH HAVEN HEALTH AND REHABILITATION, LLC|SHHRL|3141 OLD COLUMBIANA ROAD|BIRMINGHAM|35226||33.405802|-86.808027|555.5|NURSING HOME|JEFFERSON||
SOUTH HEALTH AND REHABILITATION, LLC|SHRL|1220 SOUTH SEVENTEENTH STREET|BIRMINGHAM|35205||33.497177|-86.800143|692.2|NURSING HOME|JEFFERSON||
SOUTHEAST AL MEDICAL CENTER|SEAMC|1108 ROSS CLARK CIRCLE|DOTHAN|36301||31.215355|-85.361238|329.83|HOSPITAL|HOUSTON||6530373
SOUTHEAST ALABAMA RURAL HEALTH ASSOCIATES|SARHA|1414 Elba Highway|Troy|36079||31.76557|-85.961405|499.56|COMMUNITY HEALTH CENTERS|PIKE||
SOUTHEAST SHELBY COUNTY RESCUE|SSCR|103 HWY 47 S|COLUMBIANA|35051||33.178103|-86.606935|525.09|EMS|SHELBY||
SOUTHERN AMBULANCE TRANSPORT, INC|SATI|17054 HWY 431|WEDOWEE|36278||33.353111|-85.489072|941.54|EMS|RANDOLPH||
SOUTHERN BLOOD SERVICE INC|SBSI|3800 COLONNADE PKWY|BIRMINGHAM|35243||33.453208|-86.716294|-1|BLOOD CENTER|JEFFERSON||
SOUTHERN CARE, LLC|SCL|251 SUNSET PLACE|GUIN|35563||33.969711|-87.916902|498.37|NURSING HOME|MARION||
SOUTHERN RURAL HEALTH CARE CONSORTIUM|SRHCC|508 St. Clair Street|Russellville|35653||34.498908|-87.727251|826.05|COMMUNITY HEALTH CENTERS|FRANKLIN||
SOUTHERN SPRINGS HEALTHCARE FACILITY|SSHF|745 SOUTHERN SPRINGS ROAD|UNION SPRINGS|36089||32.1014|-85.7661|536.3|NURSING HOME|BULLOCK||
SOUTHLAND NURSING HOME|SNH|500 SHIVERS TERRACE|MARION|36756||32.615537|-87.306163|345.4|NURSING HOME|PERRY||
SOUTHSIDE FIRE DEPARTMENT|SFD|2255 HWY 77|SOUTHSIDE|35907||33.920785|-86.022134|629.65|EMS|ETOWAH||
SOUTHWEST ALABAMA MEDICAL CENTER|SWAMC| 33700 HIGHWAY 43 |THOMASVILLE|36784||31.9306576972225|-87.7392518520355|389.94|HOSPITAL|CLARKE||6530920
SOUTHWEST HEALTH CENTER|BHC-S|1572 AUTHUR SHORES DRIVE|BIRMINGHAM|35211|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JEFFERSON||0
SPECTRUM HOME HEALTH AGENCY|CNAHS|3125 UNIVERSITY DRIVE|HUNTSVILLE|35816|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MADISON||0
SPRING HILL MANOR NURSING HOME|SHMNH|3900 OLD SHELL ROAD|MOBILE|36608||30.698737|-88.134058|179.54|NURSING HOME|MOBILE||
SPRINGHILL HEALTH CENTER||1201 SPRINGHILL AVENUE|MOBILE|36604|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
SPRINGHILL MEMORIAL HOSPITAL|SMH|3719 DAUPHIN STREET|MOBILE|36608||30.68569|-88.135501|50.74|HOSPITAL|MOBILE||6530640
SPRINGHILL SENIOR RESIDENCE|SSR|3717 DAUPHIN STREET|MOBILE|36608||30.685953|-88.131479|48.04|NURSING HOME|MOBILE||
SPRINGVILLE FIRE AND RESCUE|SFR|200 WALKER DR|SPRINGSVILLE|35146||33.765197|-86.478533|706.56|EMS|ST. CLAIR||
ST. CLAIR HEALTH & REHAB|SCHR|7300 HIGHWAY 78|PELL CITY|35128||33.591372|-86.397839|586.37|NURSING HOME|ST. CLAIR||
ST. MARTINS IN THE PINES|SMTP|4941 MONTEVALLO ROAD|BIRMINGHAM|35210||33.527096|-86.717189|718.61|NURSING HOME|JEFFERSON||
ST. VINCENT'S BLOUNT|SVB|150 GILBREATH DRIVE |ONEONTA|35121||33.933364|-86.494074|776.7|HOSPITAL|BLOUNT||
ST. VINCENT'S EAST|SVE|50 MEDICAL PARK EAST DRIVE|BIRMINGHAM|35235||33.59446|-86.665649|1011.33|HOSPITAL|JEFFERSON||6530180
ST. VINCENT'S HOSPITAL|STVH|810 ST. VINCENT'S DRIVE|BIRMINGHAM|35205||33.509054|-86.789369|646.48|HOSPITAL|JEFFERSON||6530260
ST. VINCENT'S ST. CLAIR|SVSC|2805 DR. JOHN HAYNES DRIVE |PELL CITY|35125||33.604433|-86.277534|654.76|HOSPITAL|ST. CLAIR||6530772
STEVENSON PRIMARY HEALTH CENTER|NAHS-|42950 HIGHWAY 72|STEVENSON|35772|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JACKSON||0
STRINGFELLOW MEMORIAL HOSPITAL|STMH|301 EAST 18TH STREET |ANNISTON|36202||33.66774|-85.82501|763.09|HOSPITAL|CALHOUN||6530073
SUMITON FIRE AND RESCUE SERVICE|SFRS|416 STATE ST|SUMITON|35148||33.749574|-87.049234|487.42|EMS|WALKER||
SUMMERFORD NURSING HOME, INC.|SNHI|4087 HIGHWAY 31 SOUTHWEST|FALKVILLE|35622||34.386438|-86.912165|604.3|NURSING HOME|MORGAN||
SUMTER COUNTY HEALTH CENTER|WHS-S|415 DERBY DRIVE|YORK|36925|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
SUMTER HEALTH AND REHABILITATION, LLC|SHRL|1505 EAST 4TH AVENUE|YORK|36925||32.505303|-88.277581|159.1|NURSING HOME|SUMTER||
SUNBRIDGE AT MERRY WOOD|SMW|280 MOUNT HEBRON ROAD|ELMORE|36025||32.558466|-86.322974|245.89|NURSING HOME|ELMORE||
SUNBRIDGE CARE & REHABILITATION FOR DECATUR|SCRD|1350 FOURTEENTH AVENUE, SOUTHEAST|DECATUR|35601||34.586403|-86.970079|587.57|NURSING HOME|MORGAN||
SUNBRIDGE CARE & REHABILITATION FOR GARDENDALE|SCRG|420 DEAN DRIVE|GARDENDALE|35071||33.650055|-86.798135|665.99|NURSING HOME|JEFFERSON||
SUNBRIDGE CARE & REHABILITATION FOR MUSCLE SHOALS|SCRMS|200 ALABAMA AVENUE|MUSCLE SHOALS|35661||34.74234|-87.6383|531.66|NURSING HOME|COLBERT||
SUNBRIDGE CARE & REHABILITATION-SHOALS|SCRS|500 JOHN ALDRIDGE DRIVE|TUSCUMBIA|35674||34.728593|-87.679466|501.2|NURSING HOME|COLBERT||
SUNBRIDGE CARE & REHABILITATION-TUSCUMBIA|SCRT|813 KELLER LANE|TUSCUMBIA|35674||34.741954|-87.705966|508.49|NURSING HOME|COLBERT||
SYLACAUGA AMBULANCE SERVICE INC|SASI|1601 TALLADEGA HWY|SYLACAUGA|35150||33.189922|-86.240677|572.26|EMS|TALLADEGA||
SYLACAUGA HEALTH AND REHAB SERVICES, INC.|SHRS|1007 WEST FORT WILLIAMS STREET|SYLACAUGA|35150||33.167263|-86.266473|558.92|NURSING HOME|TALLADEGA||
SYLVAN SPRINGS FIRE & RESCUE|SSFR|5525 BIRMINGPORT RD|SYLVAN SPRINGS|35118||33.511416|-87.023187|669.32|EMS|JEFFERSON||
TALLADEGA EMERGENCY AND RESCUE SQUAD|TERS|GEORGE HOLDRIDGE LANE|TALLADEGA|35160||33.42894|-86.10886|553.48|EMS|TALLADEGA||
TALLADEGA HEALTHCARE CENTER, INC.|THCI|616 CHAFFEE STREET|TALLADEGA|35160||33.433265|-86.087934|618.1|NURSING HOME|TALLADEGA||
TALLADEGA QUALITY HEALTH CARE|QLHS-|110 SPRING STREET|TALLADEGA|35160|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|ETOWAH||0
TALLAPOOSA EMERGENCY MEDICAL SERVICE LLC|TEMSL|201 MARIARDEN RD|DADEVILLE|36853||32.818543|-85.741382|661.25|EMS|TALLAPOOSA||
TALLASSEE HEALTH AND REHABILITATION, LLC|THRL|2639 GILMER AVENUE|TALLASSEE|36078||32.56943|-85.938174|514.65|NURSING HOME|ELMORE||
TARRANT FIRE & RESCUE|TAFR|2593 COMMERCE CIRCLE|TARRANT|35217||33.584288|-86.773921|560.66|EMS|JEFFERSON||
TERRACE MANOR NURSING & REHABILITATION CENTER, INC.|TMNRC|390 UNDERWOOD ROAD|RUSSELLVILLE|35653||34.513037|-87.718946|760.55|NURSING HOME|FRANKLIN||
TERRACE OAKS CARE & REHABILITATION CENTER|TOCRC|4201 BESSEMER SUPER HIGHWAY|BESSEMER|35020||33.429836|-86.94187|488.12|NURSING HOME|JEFFERSON||
Test Comunity Health Center|TCHC|123 Test Street|Mobile|36608|123-456-7890|30.123123|-80.123123|120.123123|COMMUNITY HEALTH CENTERS|MOBILE||0
TEST HOSPITAL|THH|123 MAIN ST|MOBILE|36688|000-000-0000|0|0|0|HOSPITAL|MOBILE||
TEST NURSING HOME|TNH|123 MAIN STREET|ANYTOWN|0|000-000-0000|0|0|0|NURSING HOME|MOBILE||
THE BALDWIN CLINIC/ LA CLINICA DE BALDWIN|TBC|1809 North McKenzie Street|Foley|36535||30.428279|-87.683328|86.51|COMMUNITY HEALTH CENTERS|BALDWIN||
THE FAMILY MEDICAL CENTER|HSI-F|8578 US HIGHWAY 80 WEST |TYLER|36785|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MONTGOMERY||0
THE SICKLE CELL FOUNDATION OF GREATER MONTGOMERY|SCFGM|3180 US Hwy. 80 W|Montgomery|36108||32.310369|-86.368064|179.84|COMMUNITY HEALTH CENTERS|MONTGOMERY||
THEODORE EVACUEE SHELTER|TES| | |0||-1|-1|-1|EVACUEE SHELTER|MOBILE||
THOMAS HOSPITAL|TH|750 MORPHY AVENUE|FAIRHOPE|36533||30.520094|-87.888315|114.9|HOSPITAL|BALDWIN||6530417
THOMAS HOSPITAL SKILLED NURSING UNIT|THSNU|750 MORPHY AVENUE|FAIRHOPE|36533||30.519863|-87.889541|118.18|NURSING HOME|BALDWIN||6530417
THOMASVILLE ELEMENTARY SCHOOL|TVES|300 QUINCY INGRAM DRIVE|THOMASVILLE |36784|334-636-0021|31.8891325|-87.7373738|200|EVACUEE SHELTER|CLARKE||
THOMASVILLE NURSING HOME|TNH|1425 MOSLEY DRIVE|THOMASVILLE|36784||31.930797|-87.736461|403.12|NURSING HOME|CLARKE||
THORSBY FIRE DEPARTMENT|TFD|26 MINNESOTA AVE|THORSBY|35171||32.916999|-86.716236|694.65|EMS|CHILTON||
THYSIPOSITIONS CHOICE DIALYSIS|TCD|201 LINCOLN LANE|SELMA|36701||32.433205|-87.049396|-1|DIALYSIS CENTER|DALLAS||
TIDE EMS|TEMS|1910 LURLEEN WALLACE BLVD|NORTHPORT|35476||33.22871|-87.576763|233.19|EMS|TUSCALOOSA||
TLC NURSING CENTER|TLCNC|212 ELLEN STREET|ONEONTA|35121||33.964813|-86.45696|830.98|NURSING HOME|BLOUNT||
TOMBIGBEE EMERGENCY MEDICAL SERVICES|TEMS|105 HWY 80 E|DEMOPOLIS|36732||32.4864|-87.8591|161.33|EMS|MARENGO||
TOWN CREEK FAMILY PRACTICE|TCFP|1841 AL HWY 20|TOWN CREEK|35672|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|FRANKLIN||0
TRANSCARE  AMBULANCE SERVICE-LAMAR|TASL|311 12th Street SW|VERNON|35592|205-695-0396|130|-28|56|EMS|LAMAR||
TRANSCARE AMBULANCE SERVICE-FRANKLIN|TASF|Coming February 2011|RED BAY|35582|662-287-9110|145|-28|456|EMS|FRANKLIN||
TRAYLOR RETIREMENT COMMUNITY|TRC|1235 YANCEY STREET|ROANOKE|36274||33.160354|-85.377463|804.51|NURSING HOME|RANDOLPH||
TRI COUNTY DENTAL CLINIC|TCMC-|1115 AZALEA PLACE|BREWTON|36426|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|CONECUH||0
TRI-COUNTY MEDICAL CENTER|TCMC|110 South Main Street|Evergreen|36401||31.430585|-86.94299|306.95|COMMUNITY HEALTH CENTERS|CONECUH||
TRI-COUNTY MEDICAL CENTER .|TCMC-|110 SOUTH MAIN STREET|EVERGREEN|36401|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|CONECUH||0
TRI-COUNTY MEDICAL CENTER/ATMORE CLINIC|TCMC-|8600 HWY 315|ATMORE|36502|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|CONECUH||0
TRI-COUNTY MEDICAL CENTER/CASTLEBERRY CLINIC|TCMC-|124 CLEVELAND AVENUE|CASTLEBERRY|36432|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|CONECUH||0
TRI-COUNTY MEDICAL CENTER/FRISCO CITY |TCMC-|53 MULBERRY STREET|FRISCO CITY|36445|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|CONECUH||0
TRINITY MEDICAL CENTER|TMC|800 MONTCLAIR ROAD|BIRMINGHAM|35213||33.517078|-86.752783|-1|HOSPITAL|JEFFERSON||6530161
TROY HEALTH & REHABILITATION CENTER|THRC|515 ELBA HIGHWAY|TROY|36081||31.779899|-85.963971|529.34|NURSING HOME|PIKE||
TROY REGIONAL MEDICAL CENTER|TRMC|1330 HIGHWAY 231 SOUTH|TROY|36081||31.784363|-85.960979|521.33|HOSPITAL|PIKE||653095A
TRUSSVILLE FIRE & RESCUE|TFR|421 CHEROKEE DR|TRUSSVILLE|35173||33.629862|-86.595935|865.52|EMS|JEFFERSON||
TRUSSVILLE HEALTHCARE|THNH|119 WATTERSON PARKWAY|TRUSSVILLE|35173||33.613875|-86.608658|737.89|NURSING HOME|JEFFERSON||
TUSCALOOSA FIRE RESCUE|TFR|2201 UNIVERSITY BLVD|TUSCALOOSA|35401||33.210428|-87.565724|230.19|EMS|TUSCALOOSA||
TUSCALOOSA PLASMA CENTER|TPC|3201 10TH AVE # E|TUSCALOOSA|35401||33.182852|-87.551642|-1|BLOOD CENTER|TUSCALOOSA||
TUTWILER FIRE & RESCUE|TUFR|6320 TUTWILER RD|OAKMAN|35579||33.594497|-87.277445|563.97|EMS|WALKER||
TWIN OAKS NURSING HOME, LLC|TONH|857 CRAWFORD LANE|MOBILE|36617||30.716936|-88.073616|21.71|NURSING HOME|MOBILE||
TYSON MANOR HEALTH & REHAB|TMHR|2020 NORTH COUNTRY CLUB DRIVE|MONTGOMERY|36106||32.359461|-86.279088|271.19|NURSING HOME|MONTGOMERY||
UAB COMMUNITY PSYCH HOSPITAL|UABCP|1713 6TH AVENUE SOUTH|BIRMINGHAM|35294||33.504105|-86.805989|-1|HOSPITAL|JEFFERSON||
UAB HIGHLANDS|UABH|1201 11TH AVENUE SOUTH |BIRMINGHAM|35205||33.494805|-86.808363|646.44|HOSPITAL|JEFFERSON||6530290
UAB HOSPITAL|UABH|619 19TH STREET SOUTH|BIRMINGHAM|35249||33.505922|-86.801672|627.09|HOSPITAL|JEFFERSON||6530304
UAB MEDICAL WEST|UABMW|995 NINTH AVENUE  SOUTHWEST|BESSEMER|35021||33.372405|-86.991362|618.15|HOSPITAL|JEFFERSON||6530142
UAB MEDICAL WEST-NURSING HOME|UABMW|995 - 9TH AVENUE, SW|BESSEMER|35021|000-000-0000|33.37291|-86.991658|618.15|NURSING HOME|JEFFERSON||6530142
UNION GROVE VOL FIRE & RESCUE|UGVFR|10896 CO RD 51|JEMISON|35085||32.975962|-86.669697|778.24|EMS|CHILTON||
UNIONTOWN A.M. HAYDEN HEALTH CENTER|RHMP-|330 OLD HAMBURG ROAD|UNIONTOWN|36786|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|DALLAS||0
UNITED BLOOD SERVICES|UBS|251 S GREENO RD|FAIRHOPE|36532||30.518749|-87.886166|-1|BLOOD CENTER|BALDWIN||
UNITED BLOOD SERVICES|UBS|950 5TH AVE E|TUSCALOOSA|35401||33.205755|-87.534152|-1|BLOOD CENTER|TUSCALOOSA||
UNIVERSITY OF SOUTH ALABAMA CHILDREN'S AND WOMEN'S HOSPITAL|USACW|1700 CENTER STREET|MOBILE|36604||30.696289|-88.076699|15.13|HOSPITAL|MOBILE||6530597
UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER|USAMC|2451 FILLINGIM STREET|MOBILE|36617||30.708289|-88.0993|30.74|HOSPITAL|MOBILE||6530600
URIAH MEDICAL CENTER|TCMC-|210  HIGHWAY 59 SOUTH|URIAH|36480|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|CONECUH||0
VA MEDICAL CENTER DIALYSIS UNIT|VMCDU|700 19TH ST S|BIRMINGHAM|35233||33.505197|-86.801253|-1|DIALYSIS CENTER|JEFFERSON||
VALLEY EMERGENCY MEDICAL SERVICE|VEMS|20 FOB JAMES DR|VALLEY|36854||32.817272|-85.17268|547.41|EMS|CHAMBERS||
VALLEY VIEW HEALTH AND REHABILITATION, LLC|VVHRL|5968 WALL TRIANA HIGHWAY|MADISON|35757||34.754136|-86.749866|794.65|NURSING HOME|MADISON||
VAUGHAN REGIONAL MEDICAL CENTER|VRMC|1015 MEDICAL CENTER PARKWAY|SELMA|36701||32.428235|-87.052417|153.12|HOSPITAL|DALLAS||6530860
VERBENA VOLUNTEER FIRE & RESCUE #16|VVFR|3929 HWY 31 S|VERBENA|36091||32.7587|-86.5144|420.23|EMS|CHILTON||
VERNON HEALTH CENTER|WHS-V|230 HOSPITAL DRIVE|VERNON|35592|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
VESTAVIA HILLS FIRE DEPARTMENT|VHFD|509 MONTGOMERY HWY|VESTAVIA HILLS|35216||33.450803|-86.787933|1034.92|EMS|JEFFERSON||
VETERANS AFFAIRS MEDICAL CENTER BIRMINGHAM|VAMCB|700 SOUTH 19TH STREET |BIRMINGHAM|35233||33.504994|-86.801272|-1|HOSPITAL|JEFFERSON||
VETERANS AFFAIRS MEDICAL CENTER TUSCALOOSA|VAMCT|3701 LOOP ROAD EAST|TUSCALOOSA|35404||33.191963|-87.489347|-1|HOSPITAL|TUSCALOOSA||6530990
VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY|VCSSN|415 COOK SPRINGS ROAD|COOK SPRINGS|35052||33.591357|-86.39782|586.37|NURSING HOME|ST. CLAIR||
VINES AMBULANCE SERVICE|VAS|500 B ST|LAFAYETTE|36862||32.887696|-85.407193|840.2|EMS|CHAMBERS||
VIVA RENAL CARE INC|VRCI|4034 MILERS CRES|BIRMINGHAM|35242||33.417254|-86.63891|-1|DIALYSIS CENTER|JEFFERSON||
VREDENBURGH HEALTH CENTER|RHMP-|COUNTY ROAD 56|VREDENBURGH|36481|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|DALLAS||0
W.T. SCRUGGS MEDICAL CENTER|QLHS-|4350 CLEVELAND AVE|WALNUT GROVE|35990|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|ETOWAH||0
WALKER BAPTIST MEDICAL CENTER|WBMC|3400 HIGHWAY 78 BYPASS|JASPER|35502||33.817266|-87.150478|356.96|HOSPITAL|WALKER||6530540
WALKER COUNTY DIALYSIS FACILITY|WCDF|589 HIGHWAY 78 WEST|JASPER|35501||33.848674|-87.282562|-1|DIALYSIS CENTER|WALKER||
WALNUT GROVE VOLUNTEER FIRE DEPARTMENT|WGVFD|3991 GADSDEN BLOUNTSVILLE RD|WALNUT GROVE|35990||34.0655|-86.3063|871.12|EMS|ETOWAH||
WARREN MANOR HEALTH AND REHABILITIATION CENTER|WMHRC|11 BELL ROAD|SELMA|36701||32.423709|-87.048796|142.87|NURSING HOME|DALLAS||
WARRIOR FIRE DEPARTMENT|WFD|120 NORTH MAIN ST|WARRIOR|35180||33.812524|-86.808164|562.33|EMS|JEFFERSON||
WARRIOR RIVER FIRE & RESCUE SERVICE|WRFRS|11283 CAMP OLIVER RD|ADGER|35006||33.507098|-87.223251|405.16|EMS|JEFFERSON||
WASHINGTON COUNTY HOSPITAL|WCH|ST. STEPHENS AVENUE|CHATOM|36518||31.45778|-88.260137|198.53|HOSPITAL|WASHINGTON||6530317
WASHINGTON COUNTY NURSING HOME|WCNH|ST. STEPHENS AVENUE|CHATOM|36518||31.46262|-88.25192|193.19|NURSING HOME|WASHINGTON||
WEDOWEE HOSPITAL|WH|209 NORTH MAIN STREET|WEDOWEE|36278||33.316447|-85.487403|918.82|HOSPITAL|RANDOLPH||6539160
WESLEY MANOR RETIREMENT CENTER|WMRC|718 HONEYSUCKLE ROAD|DOTHAN|36305||31.220667|-85.434975|289.98|NURSING HOME|HOUSTON||
WEST BLOCTON HEALTH CENTER|WHS-W|345 MAGNOLIA ST.|WEST BLOCTON|35184|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
WEST BLOUNT FIRE DEPARTMENT|WBFD|5020 HWY 160|HAYDEN|35079||33.9245|-86.762|671.9|EMS|BLOUNT||
WEST CHILTON FIRE DEPARTMENT|WCFD|2678 CO RD 42 W|JEMISON|35085||32.941437|-86.833165|632.11|EMS|CHILTON||
WEST GATE VILLAGE|WGV|100 PINEVIEW STREET & THIRD AVENUE|BREWTON|36427||31.124627|-87.076937|109.88|NURSING HOME|ESCAMBIA||
WEST MOBILE FAMILY MEDICAL|WM|801 UNIVERSITY BLVD SUITE D|MOBILE|36609|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
WEST MORGAN HEALTH CARE CENTER|WMHCC|4143 HIGHWAY 20 WEST|TRINITY|35673||34.627539|-87.089427|611.65|NURSING HOME|MORGAN||
WESTINGHOUSE EMS ANNISTON|WEMSA|3580 MORRISVILLE RD|ANNISTON|36201||33.680483|-85.925481|780.82|EMS|CALHOUN||
WESTMINSTER VILLAGE|WVNH|500 SPANISH FORT BOULEVARD|SPANISH FORT|36527||30.67038|-87.90491|109.6|NURSING HOME|BALDWIN||
WESTOVER VOL FIRE AND RESCUE|WCVFR|3341 WESTOVER RD|WESTOVER|35185||33.35785|-86.519418|487.57|EMS|SHELBY||
WESTSIDE TERRACE HEALTH AND REHABILITATION CENTER|WTHRC|501 NORTH WOODBURN DRIVE|DOTHAN|36303||31.239549|-85.454841|308.12|NURSING HOME|HOUSTON||
WETUMPKA HEALTH AND REHABILITATION, LLC|WHRL|1825 HOLTVILLE ROAD|WETUMPKA|36092||32.558506|-86.221416|190.79|NURSING HOME|ELMORE||
WHATLEY HEALTH SERVICES|WHS|2731 Martin Luther King Jr Blvd|Tuscaloosa|35403||33.187204|-87.577309|199.51|COMMUNITY HEALTH CENTERS|TUSCALOOSA||
WHATLEY HEALTH SERVICES AT EUTAW|WHS-E|200 MORROW AVE|EUTAW|35462|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
WHATLEY HEALTH SERVICES AT OAKMAN|WHS-O|10290 MAIN STREET|OAKMAN|35579|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
WHATLEY HEALTH SERVICES AT SIPSEY|WHS-S|3805 SIPSEY ROAD|SIPSEY|35584|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
WHITESBURG GARDENS HEALTH CARE CENTER|WGHCC|105 TEAKWOOD DRIVE|HUNTSVILLE|35801||34.697529|-86.56877|647.56|NURSING HOME|MADISON||
WHS MOBILE UNIT|WHS-M|3532 GREENSBORO AVE|TUSCALOOSA|35401|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|TUSCALOOSA||0
WICKSBURG RESCUE|WR|1610 ADKINSON RD|NEWTON|36352||31.205186|-85.646559|301.81|EMS|HOUSTON||
WILDER HEALTHCARE CENTER|WHC|345 EAST LAFAYETTE STREET|DADEVILLE|36853||32.833037|-85.760329|716.43|NURSING HOME|TALLAPOOSA||
WILLIAM D. PARTLOW DEVELOPMENTAL CENTER|WPDC|UNIVERSITY BOULEVARD EAST|TUSCALOOSA|35403||33.21092|-87.5539|216.17|NURSING HOME|TUSCALOOSA||
WILLIAM F. GREEN STATE VETERANS HOME|WGSVH|300 FAULKNER DRIVE|BAY MINETTE|36507||30.860937|-87.781839|263.37|NURSING HOME|BALDWIN||
WILLOW TRACE NURSING CENTER|WTNC|1406 EAST PUSHMATAHA STREET|BUTLER|36904||32.090264|-88.203701|176.23|NURSING HOME|CHOCTAW||
WINDSOR HOUSE|WH|4411 MCALLISTER DRIVE|HUNTSVILLE|35805||34.717263|-86.629263|667.83|NURSING HOME|MADISON||
WINTERBORO VOLUNTEER FIRE AND RESCUE|WVFR|1405 BULLOCKS FERRY RD|TALLADEGA|35160||33.341963|-86.187835|531.67|EMS|TALLADEGA||
WIREGRASS MEDICAL CENTER|WMC|1200 WEST MAPLE AVENUE |GENEVA |36340||31.048315|-85.89014|157.18|HOSPITAL|GENEVA||6530475
